angle,Nasicon/C -1,Nasicon/P 1 21/n 1,Nasicon/P b n a,Nasicon/R -3 c H,ZrP2O7/P a -3,YPO4/I 41/a m d Z,Mg2P2O7/B 1 21/c 1 ,Mg2P2O7/P 1 21/c 1,P2O5/R 3 c H,P2O5/F d d 2,P2O5/P n a m,P2O5/R 3 c R,Y(PO3)3/R -3 H,Y(PO3)3/C 1 2/c 1,Y(PO3)3/P 1 21/m 1,Y(PO3)3/C 1 c 1
49.7,62.0,392.0,10.0,5.0,49.0,0.0,706.0,506.0,8.0,0.0,5.0,69.0,153.0,0.0,63.0,506.0
49.8,19.0,76.0,1.0,38.0,489.0,0.0,434.0,736.0,1.0,0.0,0.0,18.0,207.0,0.0,148.0,736.0
49.9,2.0,9.0,1.0,94.0,1702.0,0.0,94.0,377.0,0.0,0.0,0.0,2.0,99.0,0.0,318.0,377.0
50.0,0.0,35.0,14.0,81.0,2080.0,0.0,7.0,68.0,0.0,0.0,0.0,0.0,17.0,2.0,297.0,68.0
50.1,0.0,118.0,78.0,25.0,893.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,18.0,36.0,133.0,5.0
50.2,0.0,148.0,177.0,3.0,134.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,195.0,241.0,74.0,9.0
50.3,0.0,69.0,161.0,0.0,7.0,14.0,0.0,26.0,0.0,2.0,0.0,0.0,821.0,628.0,74.0,26.0
50.4,0.0,16.0,57.0,0.0,0.0,179.0,0.0,25.0,2.0,35.0,0.0,0.0,1421.0,636.0,73.0,25.0
50.5,0.0,14.0,7.0,0.0,0.0,783.0,0.0,9.0,4.0,215.0,0.0,2.0,1728.0,246.0,55.0,9.0
50.6,2.0,43.0,0.0,1.0,0.0,1200.0,0.0,1.0,3.0,474.0,0.0,3.0,1866.0,35.0,102.0,1.0
50.7,9.0,69.0,0.0,21.0,0.0,644.0,0.0,0.0,1.0,380.0,0.0,1.0,982.0,3.0,326.0,0.0
50.8,36.0,42.0,0.0,127.0,0.0,121.0,0.0,0.0,0.0,111.0,12.0,0.0,246.0,4.0,438.0,0.0
50.9,73.0,35.0,0.0,263.0,0.0,8.0,0.0,0.0,0.0,12.0,122.0,0.0,213.0,5.0,232.0,0.0
51.0,70.0,109.0,15.0,191.0,4.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,552.0,5.0,109.0,0.0
51.1,80.0,233.0,146.0,48.0,41.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,1196.0,25.0,250.0,0.0
51.2,104.0,450.0,584.0,4.0,152.0,0.0,0.0,0.0,6.0,0.0,210.0,5.0,1504.0,61.0,639.0,0.0
51.3,64.0,548.0,1112.0,0.0,198.0,0.0,0.0,0.0,33.0,0.0,36.0,25.0,1291.0,52.0,787.0,0.0
51.4,61.0,520.0,1002.0,0.0,90.0,0.0,0.0,0.0,69.0,0.0,13.0,45.0,1015.0,16.0,378.0,0.0
51.5,289.0,810.0,575.0,0.0,14.0,0.0,0.0,0.0,97.0,0.0,9.0,28.0,517.0,2.0,68.0,0.0
51.6,1025.0,740.0,726.0,0.0,1.0,0.0,2.0,0.0,178.0,0.0,4.0,11.0,480.0,0.0,11.0,0.0
51.7,1649.0,384.0,709.0,0.0,0.0,0.0,11.0,4.0,176.0,0.0,1.0,45.0,868.0,0.0,15.0,4.0
51.8,1318.0,293.0,262.0,0.0,0.0,0.0,19.0,24.0,64.0,0.0,0.0,158.0,733.0,0.0,26.0,24.0
51.9,900.0,221.0,62.0,0.0,0.0,0.0,15.0,47.0,8.0,0.0,0.0,195.0,556.0,0.0,83.0,47.0
52.0,884.0,271.0,51.0,0.0,0.0,35.0,29.0,33.0,0.0,0.0,0.0,83.0,654.0,0.0,173.0,33.0
52.1,646.0,350.0,35.0,22.0,0.0,475.0,70.0,20.0,0.0,0.0,2.0,13.0,726.0,0.0,178.0,20.0
52.2,226.0,212.0,26.0,184.0,0.0,2276.0,80.0,40.0,0.0,0.0,23.0,1.0,728.0,1.0,145.0,40.0
52.3,44.0,59.0,63.0,710.0,3.0,3803.0,40.0,46.0,0.0,0.0,100.0,0.0,351.0,21.0,142.0,46.0
52.4,8.0,38.0,99.0,1880.0,29.0,2217.0,10.0,23.0,0.0,0.0,179.0,0.0,76.0,106.0,135.0,23.0
52.5,8.0,86.0,122.0,3043.0,89.0,451.0,2.0,11.0,1.0,0.0,130.0,0.0,176.0,191.0,160.0,11.0
52.6,40.0,114.0,122.0,2064.0,95.0,32.0,4.0,9.0,11.0,0.0,37.0,0.0,724.0,136.0,231.0,9.0
52.7,107.0,140.0,67.0,538.0,36.0,0.0,24.0,12.0,55.0,0.0,4.0,1.0,1184.0,87.0,215.0,12.0
52.8,136.0,152.0,37.0,70.0,5.0,0.0,63.0,28.0,96.0,0.0,0.0,13.0,1062.0,100.0,190.0,28.0
52.9,99.0,104.0,25.0,6.0,0.0,0.0,78.0,63.0,58.0,0.0,0.0,47.0,1349.0,73.0,201.0,63.0
53.0,94.0,108.0,55.0,0.0,0.0,0.0,64.0,67.0,12.0,0.0,0.0,59.0,1369.0,30.0,118.0,67.0
53.1,125.0,327.0,349.0,0.0,0.0,0.0,42.0,44.0,1.0,0.0,0.0,26.0,543.0,17.0,59.0,44.0
53.2,111.0,859.0,1116.0,0.0,0.0,0.0,34.0,82.0,0.0,0.0,0.0,4.0,78.0,24.0,126.0,82.0
53.3,94.0,1155.0,1446.0,0.0,0.0,0.0,30.0,128.0,0.0,0.0,0.0,0.0,32.0,17.0,173.0,128.0
53.4,113.0,765.0,774.0,0.0,0.0,15.0,25.0,75.0,0.0,0.0,0.0,0.0,136.0,6.0,98.0,75.0
53.5,87.0,374.0,306.0,0.0,0.0,178.0,16.0,18.0,0.0,0.0,0.0,0.0,242.0,8.0,42.0,18.0
53.6,64.0,239.0,161.0,0.0,0.0,730.0,13.0,9.0,1.0,0.0,0.0,0.0,271.0,9.0,22.0,9.0
53.7,47.0,139.0,46.0,0.0,0.0,1043.0,18.0,21.0,1.0,1.0,0.0,0.0,369.0,6.0,32.0,21.0
53.8,19.0,83.0,8.0,0.0,0.0,518.0,68.0,22.0,1.0,11.0,0.0,0.0,348.0,17.0,99.0,22.0
53.9,16.0,129.0,26.0,0.0,0.0,90.0,239.0,32.0,1.0,61.0,0.0,0.0,515.0,40.0,149.0,32.0
54.0,18.0,159.0,102.0,0.0,0.0,5.0,361.0,149.0,0.0,117.0,0.0,0.0,1280.0,34.0,171.0,149.0
54.1,10.0,155.0,190.0,9.0,0.0,0.0,298.0,342.0,0.0,95.0,0.0,0.0,1343.0,23.0,282.0,342.0
54.2,11.0,191.0,244.0,91.0,0.0,0.0,292.0,299.0,0.0,131.0,0.0,0.0,610.0,38.0,377.0,299.0
54.3,43.0,157.0,189.0,324.0,0.0,0.0,260.0,124.0,0.0,252.0,17.0,0.0,302.0,39.0,223.0,124.0
54.4,180.0,65.0,60.0,401.0,0.0,0.0,253.0,214.0,9.0,192.0,188.0,5.0,159.0,33.0,54.0,214.0
54.5,388.0,36.0,7.0,172.0,0.0,0.0,289.0,550.0,71.0,51.0,728.0,49.0,41.0,30.0,30.0,550.0
54.6,402.0,35.0,1.0,26.0,0.0,0.0,209.0,555.0,194.0,5.0,990.0,180.0,6.0,13.0,93.0,555.0
54.7,365.0,58.0,28.0,50.0,0.0,0.0,177.0,252.0,184.0,0.0,569.0,231.0,22.0,2.0,261.0,252.0
54.8,385.0,233.0,209.0,401.0,53.0,11.0,139.0,145.0,61.0,0.0,413.0,103.0,293.0,0.0,311.0,145.0
54.9,342.0,498.0,545.0,1157.0,465.0,101.0,110.0,96.0,7.0,0.0,472.0,16.0,1444.0,2.0,134.0,96.0
55.0,318.0,568.0,533.0,1179.0,1423.0,324.0,130.0,56.0,0.0,3.0,357.0,4.0,2617.0,5.0,40.0,56.0
55.1,491.0,604.0,490.0,701.0,1509.0,362.0,86.0,103.0,8.0,50.0,176.0,34.0,1901.0,11.0,101.0,103.0
55.2,695.0,718.0,979.0,1659.0,555.0,140.0,39.0,110.0,73.0,333.0,100.0,144.0,1057.0,34.0,218.0,110.0
55.3,711.0,1227.0,1308.0,3750.0,71.0,19.0,13.0,44.0,247.0,773.0,216.0,210.0,767.0,55.0,323.0,44.0
55.4,658.0,2164.0,2603.0,4271.0,0.0,1.0,2.0,17.0,315.0,624.0,459.0,107.0,289.0,58.0,347.0,17.0
55.5,542.0,2807.0,4969.0,2262.0,0.0,0.0,1.0,18.0,156.0,175.0,367.0,38.0,123.0,99.0,229.0,18.0
55.6,919.0,2083.0,4366.0,481.0,0.0,0.0,9.0,10.0,31.0,17.0,103.0,131.0,596.0,151.0,112.0,10.0
55.7,1127.0,1083.0,2598.0,37.0,0.0,0.0,22.0,3.0,27.0,0.0,20.0,317.0,1493.0,106.0,105.0,3.0
55.8,620.0,1425.0,1644.0,0.0,0.0,0.0,21.0,10.0,146.0,0.0,56.0,271.0,1422.0,30.0,148.0,10.0
55.9,470.0,1910.0,580.0,1.0,0.0,0.0,15.0,46.0,297.0,0.0,103.0,82.0,750.0,13.0,161.0,46.0
56.0,966.0,1455.0,89.0,10.0,1.0,0.0,13.0,75.0,210.0,0.0,65.0,9.0,574.0,19.0,309.0,75.0
56.1,1084.0,707.0,22.0,25.0,15.0,0.0,11.0,44.0,51.0,0.0,14.0,0.0,337.0,13.0,497.0,44.0
56.2,625.0,496.0,98.0,31.0,56.0,0.0,17.0,10.0,4.0,0.0,1.0,0.0,77.0,3.0,415.0,10.0
56.3,538.0,817.0,201.0,72.0,74.0,0.0,49.0,5.0,0.0,0.0,6.0,0.0,24.0,0.0,182.0,5.0
56.4,562.0,768.0,147.0,135.0,34.0,0.0,122.0,21.0,0.0,0.0,62.0,0.0,153.0,0.0,64.0,21.0
56.5,417.0,433.0,43.0,95.0,5.0,0.0,138.0,78.0,4.0,0.0,211.0,0.0,459.0,2.0,38.0,78.0
56.6,234.0,199.0,9.0,37.0,0.0,0.0,97.0,129.0,41.0,1.0,251.0,0.0,491.0,4.0,14.0,129.0
56.7,121.0,79.0,4.0,93.0,0.0,0.0,53.0,95.0,154.0,5.0,103.0,0.0,186.0,16.0,2.0,95.0
56.8,112.0,34.0,14.0,263.0,0.0,0.0,18.0,49.0,231.0,14.0,15.0,6.0,25.0,65.0,2.0,49.0
56.9,99.0,42.0,26.0,369.0,0.0,0.0,31.0,27.0,194.0,34.0,1.0,64.0,1.0,218.0,14.0,27.0
57.0,62.0,98.0,33.0,234.0,0.0,0.0,137.0,69.0,110.0,74.0,0.0,223.0,3.0,397.0,53.0,69.0
57.1,60.0,112.0,55.0,58.0,0.0,0.0,389.0,224.0,30.0,72.0,0.0,268.0,27.0,289.0,100.0,224.0
